ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100
0.245774033,-0.06447111,0.125587988,0.163716897,0.060349629,0.285959225,0.382322006,0.301073263,-0.219669346,0.345036926,0.03777925,0.339747547,0.316960294,0.186427191,0.223239477,0.180159801,0.041284508,0.060930705,0.394966773,-0.042273865,0.112035932,0.080548454,0.398780322,-0.016201158,0.045727151,0.214762599,0.104800683,0.029133169,0.156354071,0.07903618,0.337077839,0.023253542,0.025091517,0.006056338,0.017900263,0.128952605,0.367355854,0.148023655,0.065450512,-0.038030383,0.011581261,-0.108031498,0.264947601,-0.081608591,0.230190114,-0.00115002,0.103355793,0.309214185,0.055000478,0.138258078,-0.018685934,0.105868504,-0.01719185,0.285994694,0.013327528,-0.045686366,0.237719036,0.020121991,0.144965964,0.306566397,0.052253656,0.142420618,0.146840693,-0.145768967,0.381818773,0.100243639,-0.117833165,0.23675202,-0.157433718,0.40071502,0.017008827,0.189144938,0.0976195,0.216758691,0.025942207,0.249398322,0.00916343,0.257212577,0.106041749,0.157429281,0.103654134,0.147147702,0.043354276,0.212898395,0.129303738,-0.128522674,0.181465466,0.293929437,0.036152655,0.295755661,-0.107477374,0.074431611,0.073107304,0.073127229,0.128937004,0.159045179,0.322244709,-0.124906666,0.056964054,0.145550961
0.304844979,0.398461273,0.098829611,0.268817491,0.131701998,0.508765062,0.377240843,0.36536767,0.20134552,0.451176814,0.281345961,0.510567326,0.21418329,0.318789861,0.001576054,0.505497536,0.321505136,0.416708984,0.324033516,0.159509325,0.211010709,0.072881881,0.150238121,0.36434986,0.140946616,0.188497055,0.374385816,0.334163423,0.314366562,0.330445082,0.379583183,0.389092169,0.390555451,0.377461168,0.274016727,0.293379302,0.371719361,0.057037777,0.159204977,0.05051891,0.281743883,0.149437834,0.111598622,0.207463973,0.262234596,0.112605814,0.117641298,0.433264984,0.463316573,0.286210901,0.084410046,0.227982528,0.317848564,0.023777684,0.391343846,0.11981578,0.140287321,0.136215165,0.020970358,0.254751334,0.12519991,0.059668594,0.252828617,0.295507004,0.459662238,0.422888008,0.229830877,0.158725805,0.10811375,0.415891012,0.191363027,0.306849244,0.277906194,0.362523737,0.3749223,0.232395132,0.17876851,0.305856511,0.341391003,0.047055179,0.186696293,0.378711132,0.519334023,-0.139841682,0.125887492,0.116560537,0.199434166,0.35310698,0.243988188,0.227080404,0.25952863,0.318049151,0.24515605,0.467519745,0.315362926,0.364489996,0.368042314,0.398445922,0.278301521,0.281957932
0.151194183,0.074122358,0.219236556,-0.055741969,0.112881399,0.413263179,0.371890039,-0.024413559,0.048723512,0.345982302,0.065507411,0.495083915,-0.02204101,-0.081113708,0.044022991,0.19268466,0.077838917,0.213920532,-0.022792314,0.180323369,0.19418422,0.075828895,0.050441473,0.237525923,0.034264578,0.27054004,0.426212499,0.106509024,0.134742925,0.183212949,0.311931477,0.316221886,0.294509493,0.255799165,0.197831395,0.13662351,0.385350778,-0.036836266,0.195932514,0.017873406,0.048486034,-0.03457739,0.317250776,0.053298488,0.172267914,0.228264913,0.173320881,0.328784196,0.30293079,-0.050237046,0.115735148,0.140278715,0.260512379,0.095033588,0.194121693,0.061509275,0.122804233,0.061350811,0.10405528,0.138303232,0.103034422,0.087083828,0.130526416,0.126191795,0.405210978,0.27761608,0.180643019,0.204895899,0.034660405,0.433515727,0.15650379,0.326915497,0.132281753,0.197545733,0.170360521,0.241452494,0.174755913,0.280506272,0.249017123,0.168723296,0.152808443,0.16528371,0.239544283,0.144734558,0.02203292,0.091464369,0.2732575,0.369786211,0.101115355,0.051519721,-0.000611355,-0.020274342,0.091181382,0.080269402,0.062599257,0.055011896,0.201681589,0.253426237,0.240267362,-0.061372013
0.349805092,0.394170227,0.356466477,0.068108419,0.085999762,0.550961839,0.441307036,0.231190126,0.250552822,0.442550332,0.37417361,0.480427511,0.265409355,0.240470342,-0.10558725,0.460451628,0.192452258,0.400176377,0.342791211,0.325971789,0.248295933,0.108374418,0.351167361,0.296188222,0.042769018,0.263183511,0.332340443,0.07499355,0.403240613,0.296122276,0.388154996,0.386747535,0.091364918,0.414862326,0.265672699,0.419418502,0.46544319,0.05818301,0.387810882,0.230956548,0.154796273,0.108633078,0.15792025,-0.003735576,0.366866195,0.293014922,0.173985206,0.427425625,0.352964421,0.012311321,0.14139238,0.254192086,0.362563161,0.243845783,0.261906038,0.380344924,-0.00650516,0.430298476,0.274826761,0.389879903,0.416946642,0.141670895,0.16937818,0.258430172,0.551760325,0.371011748,0.005767355,0.160130727,0.061287944,0.472727433,0.107979767,0.156193666,0.150682838,0.411521337,0.454837232,0.513115647,0.350023718,0.269246601,0.477704617,0.184802005,0.304196333,0.330843924,0.482112033,0.050523342,0.102403995,0.314321439,0.244045314,0.387593566,0.132816075,0.192307995,0.327411715,0.228724993,0.283400543,0.372028578,0.307803962,0.167520068,0.368425102,0.24996047,0.447120084,0.302910507
0.305778725,0.347299093,0.117559194,0.073814531,0.285378743,0.392069039,0.494110425,0.319783476,0.107058228,0.288058714,0.280154504,0.221902681,-0.006567828,0.225634507,0.195372608,0.350549883,0.16418036,0.291570923,0.432270751,0.195814182,0.192564862,-0.099499602,0.134869623,0.222241076,-0.018052278,-0.057490927,0.171459744,0.320158394,0.240607371,0.434584077,0.293416029,0.291597069,0.411051538,0.27926804,0.32738171,0.360588704,0.405588336,0.085940206,0.233655914,0.358674223,0.138326944,0.103460222,0.137470274,0.360510483,0.031877619,0.093932332,0.166380201,0.327136731,0.3746153,0.32761687,0.107994405,0.04622838,0.207516576,0.334545561,0.245906219,0.086916245,0.144987987,0.210961104,-0.074540361,0.099103885,0.258179411,0.190807762,0.17007791,0.124202464,0.463913522,0.394152826,0.253911691,0.106609815,0.227570845,0.187142926,0.267820716,-0.062927101,0.030026872,0.085722023,0.338012014,0.319769155,0.217888587,0.175045723,0.42238133,0.114984291,0.059095241,0.221045952,0.309966083,-0.07145231,0.227612678,0.123033388,0.254396721,0.334362125,0.027410533,0.031309498,0.322028777,0.294094573,0.369863663,0.336324326,0.305753307,0.229626385,0.244744179,0.17370708,0.371166272,0.299631854
0.100466613,0.030492627,-0.108698307,-0.167744495,0.056844172,0.345556835,0.289289853,0.060514905,0.106755603,0.261695343,0.015343027,0.338064107,0.091125231,-0.062540179,-0.019089866,0.016082143,-0.27766009,0.350682474,0.185806534,-0.212594681,0.002335803,-0.249101795,-0.27857055,0.420715259,-0.219142601,-0.32029369,0.167593029,-0.110738326,0.044882581,0.222459102,0.260711374,0.340967555,-0.086867147,0.062785909,0.179147489,-0.022911494,0.211814296,-0.200818435,0.24742336,0.142394309,-0.133929481,-0.051666559,0.025997516,-0.011370363,-0.202073734,-0.220447528,-0.053152882,0.268611189,0.19118606,0.17587314,0.01739047,0.153130286,-0.186398772,0.127589646,0.118080199,-0.008867833,-0.005508385,0.25124625,-0.03365529,0.025243906,-0.070022295,0.070874675,-0.170854096,0.20221637,0.293528032,0.402873362,0.057960366,-0.020240535,0.078920921,0.357242966,0.054307924,0.007169357,-0.100151857,0.269104817,0.246418,0.210719309,0.134913995,0.048627563,0.295273823,-0.193369994,-0.060906716,-0.007705026,0.371913923,-0.088663544,0.002863926,0.131848986,-0.022643826,0.080631703,-0.284214161,0.053699547,0.304608876,0.173830059,0.109794847,0.216465601,-0.115858536,0.236947207,0.09621917,0.230406383,0.40809547,0.171422914
0.291080264,0.08620236,0.206803511,0.060342871,-0.113963732,0.310244585,0.237743589,0.212706806,-0.019299261,0.283452206,0.197800117,0.319623413,0.164574218,0.241875216,-0.202700574,0.029829119,-0.006480247,0.388149107,0.153625763,0.119019733,0.06413729,-0.093973088,0.099303629,0.277995458,0.021245977,0.08894815,0.190969301,-0.137198328,0.108305545,0.04231441,0.286658417,0.36237649,0.24462528,0.186203324,0.228182069,0.059733411,0.302088694,-0.214374705,0.268771533,0.093085109,-0.072372435,-0.008195619,0.065558015,-0.002071208,0.31478616,0.218721326,-0.072021996,0.152969564,0.181685215,0.008331851,0.082449276,0.171162938,0.129756707,0.198259968,0.195085426,-0.082744716,-0.148430097,0.233656095,-0.012057987,0.027740758,0.154805897,0.303673328,0.056040922,0.131095543,0.435900014,0.347097038,0.016842801,0.09431854,0.120152729,0.32522311,-0.054792631,0.375478912,0.003449125,0.241371076,0.194238713,0.339002417,0.160295266,-0.081575989,0.27755897,0.229361234,-0.25556992,-0.006272143,0.217318881,0.129172109,-0.030966825,0.055073499,0.097530999,0.282896191,-0.028314244,0.260046745,0.291258501,-0.000492287,0.232859816,-0.112334557,0.00025404,0.197196466,0.075180814,0.191201003,0.309326785,0.193891146
0.3814153,0.225118621,0.331548827,0.110539415,0.159455931,0.40838722,0.388049746,0.101122012,0.140587992,0.455591673,0.461793016,0.307039793,-0.02645789,0.40093373,-0.146699911,0.355478206,0.236027093,0.266333804,0.134086545,0.210700872,0.268190661,0.129457239,0.23725343,0.272725574,0.165948254,0.278991514,0.159184161,0.321699557,0.312401212,0.102689988,0.337975506,0.047532544,0.056574628,0.190382804,-0.071054961,0.250066094,0.504102951,0.220111152,0.218330087,0.323259053,-0.029594617,0.177714537,0.230044367,0.280612368,0.156101367,0.228719433,0.102124512,0.356508314,0.038752424,0.123784354,0.322306634,0.033277296,0.121337,0.468201628,0.13982865,0.360725815,0.091915046,0.258155754,0.176619491,0.259034426,0.321290002,0.316126713,0.184602844,0.107411117,0.474473201,0.252074721,0.008686461,0.11629195,0.264690273,0.368781893,0.189046756,0.05566322,0.185890616,0.302517614,0.253799876,0.405819033,0.345165654,0.243626495,0.431665434,0.369888031,0.167734978,0.185098983,0.27745382,-0.012124869,0.061156304,0.121823679,0.234984144,0.16805713,0.286870126,0.287725447,-0.008894494,0.373750151,0.277894863,0.336440212,0.31700223,0.210662032,0.226507755,0.10387413,0.345563794,0.269094495
0.086590526,0.167186449,0.222932912,0.038418543,0.250726178,0.388845621,0.384527522,0.20538551,0.155150767,0.224232864,0.09642694,0.197707227,0.192415472,0.178511878,0.093399036,0.196453295,-0.024150834,0.304007821,0.357392741,0.246333909,0.070826752,0.036230915,0.166844366,0.103465792,0.125051368,0.150138177,0.105724698,0.036132465,-0.004494318,0.346011645,0.139547973,0.242871803,0.134230659,0.14467085,0.264095379,0.157439882,0.302991466,-0.030034301,0.151479502,-0.031078893,-0.137094226,0.192678283,0.098395665,0.098134198,0.272980743,0.010432726,-0.006853758,0.176298559,0.211632379,-0.16381311,0.157266511,0.13360616,0.277803548,0.194637929,0.219605654,-0.006927965,0.087203736,0.113610914,0.000132224,0.198232307,0.275671751,-0.016814362,0.118221995,0.17259397,0.314766555,0.255482685,0.090033056,0.185764867,-0.099341153,0.260390349,0.029516589,0.240275519,0.030952469,0.249471396,0.115481857,0.215370035,-0.023911013,0.272797614,0.155243678,0.025168063,-0.105284057,-0.029438933,0.105088659,0.146760878,0.057492618,0.285697268,0.211993909,0.112616144,0.219286914,0.065155669,0.360969996,0.097461673,0.167068369,0.112322457,0.160144241,0.149354239,0.10383664,0.165424631,0.171533418,0.252587678
0.295741175,0.201015423,0.050552594,0.101315156,0.293629248,0.38741875,0.363245621,0.359488526,-0.111452485,0.444272556,0.146513224,0.396816365,0.096683945,0.041608247,-0.031500219,0.297272493,0.1539905,0.324766291,0.193122997,-0.128867347,-0.116841576,0.206425319,-0.01422237,0.354738138,-0.008460677,0.029890976,0.405139011,0.060702585,0.224515888,0.006876101,0.321455654,0.359173463,0.322044519,0.258667609,0.214879443,0.103790798,0.37980497,0.007036849,0.38982691,-0.00588255,0.147928053,0.138336821,0.120910638,0.107550472,0.297558264,0.063904578,0.189571902,0.395462036,0.318264964,0.028282573,0.106284118,0.346369715,0.31244866,0.031536372,0.162652434,0.011677294,0.105617796,0.200797591,0.130960277,0.055623617,0.226681507,-0.055776412,0.398991139,0.216396545,0.47755286,0.402725175,0.287396564,-0.072026204,-0.071409486,0.419120534,0.11698796,0.209779782,0.14846155,0.286456477,0.40674687,0.413443011,0.02126097,0.156284616,0.443189352,-0.034056108,0.032714484,0.256525058,0.371371982,0.033231914,0.034951858,0.271117303,0.140355181,0.17045369,0.26323072,0.390105938,0.212924618,0.192239603,0.240060372,0.378596358,0.073805192,0.201172933,0.208996572,0.260582148,0.358209851,0.177175557
0.24737147,0.19391196,0.183710204,0.106544756,0.068702181,0.435696623,0.444193916,0.231084219,0.28638418,0.552639181,0.347360091,0.507375648,0.100872588,0.332798975,0.285200212,0.410745765,0.175164291,0.377388097,0.319489289,0.195141402,0.177793785,0.241101246,0.211076373,0.149141036,0.01799962,0.19064996,0.425363649,0.034049342,0.267830328,0.449769698,0.449727781,0.270517876,0.218354953,0.188889993,0.051564846,0.508101945,0.415070689,0.406071795,0.154856198,0.349984787,-0.078851254,0.281827947,0.200354659,0.255808028,0.243823378,0.175898881,0.189130125,0.431949927,0.095046914,-0.030889977,0.169010536,0.281168125,0.332247947,0.266203675,0.189680783,0.308899627,0.28634548,0.289886445,0.248310228,0.342154969,0.210306248,0.295899136,0.265472395,0.274658279,0.443182976,0.326294292,0.130621764,0.109046367,0.484108051,0.511684072,0.016833348,0.325213363,0.326995317,0.348550036,0.242567046,0.454467763,0.322547194,0.29435109,0.450449568,0.236064283,0.146834536,0.411937525,0.290322747,0.17473055,-0.096052634,0.290600959,0.149450551,0.426847907,0.071495815,0.275404407,0.318587843,0.089001477,0.325160379,0.201247857,0.262459217,0.021445174,0.173581728,0.114719346,0.247743084,0.271054316
0.259706663,0.295759204,0.292768718,0.120276976,0.130610422,0.460380418,0.359525171,0.202134097,0.250475709,0.419180947,0.254457345,0.418825714,0.231712879,0.152334721,0.142181397,0.505927041,0.239140061,0.34771009,0.28595135,0.208975064,0.172146857,0.168151123,0.103097214,0.256759175,0.137479234,0.095316654,0.31643759,0.164872777,0.335419005,0.265743889,0.358379417,0.355355399,0.349414634,0.145472745,0.130544198,0.341168855,0.45075948,0.141743219,0.24191421,0.275194256,0.099870687,0.265008368,0.237210023,0.191604754,0.243677009,0.225685518,0.237544984,0.290805235,0.178320555,0.078908462,0.257515927,0.160885921,0.352779261,0.301004928,0.274898249,0.193885009,0.232463561,0.165569687,0.339005722,0.232975533,0.367400029,0.339426818,0.189017208,0.311883008,0.508027558,0.327686561,0.161166271,0.043402059,0.307451048,0.405466683,0.236727505,0.158141701,0.029705149,0.362491605,0.13864419,0.517991488,0.064843317,0.227045701,0.349847814,0.139729905,0.139637635,0.437491309,0.347677976,0.150347552,0.210092004,0.171751769,0.227445158,0.145899938,0.296968387,0.144748225,0.193884324,0.340564355,0.363675245,0.261864165,0.231032514,0.096441156,0.501208092,0.059526604,0.21243026,0.272330937
0.172180481,-0.105412601,0.03625364,-0.236765213,0.00024534,0.41463912,0.352744324,0.222306599,-0.11949591,0.398299265,-0.039254162,0.484955353,0.038376328,-0.071437196,0.069898911,0.25864049,-0.323294616,0.257051714,0.200235896,-0.007846736,0.00096398,-0.166169513,0.036312031,0.112606912,-0.085133547,-0.007781288,0.097101519,-0.068239503,0.112398298,0.176246963,0.341795074,0.386161765,0.132046436,0.371243699,0.095546968,0.062536151,0.373142944,-0.116724822,-0.026651812,0.017618193,-0.444073111,0.060201193,0.133722173,-0.074189828,0.178829525,0.094391235,-0.259789715,0.438456029,0.096241993,-0.137019901,0.05995169,0.013560578,-0.022686682,-0.017378723,0.157302974,-0.107188512,-0.158787651,0.005168059,-0.079707219,0.148207345,-0.193499361,0.039567285,-0.130088642,0.139999396,0.522479155,0.220812994,0.173610635,0.128992132,0.05606049,0.456681341,-0.051958872,0.114988327,-0.113043247,0.330802774,-0.092658831,0.399936651,0.093959429,0.243929063,0.307127631,-0.005843633,-0.113649383,0.083704607,0.243815057,0.088983531,-0.372079242,-0.000524998,0.03138321,0.292149441,-0.085101502,0.050145562,0.206331081,-0.105369076,0.192035299,0.140934417,-0.121344011,-0.066857576,0.156635939,-0.018325259,0.263242426,0.056042795
0.147910097,0.169322857,0.242486694,-0.16733822,0.065225612,0.371403282,0.328233101,0.366678274,0.034728187,0.380343222,-0.025081536,0.332603198,0.129079346,0.094318847,0.166184972,0.342488086,0.164837218,0.316689459,0.259638232,0.130931553,0.337218414,0.151672974,0.275808167,0.276762253,0.088200346,0.249677137,0.109185332,0.138812952,0.191247652,0.189841188,0.324955501,0.286299996,0.103950851,0.332663692,0.161163093,0.243683475,0.384812251,0.234285317,0.339354989,0.037633338,-0.041941718,0.060293711,0.306074411,0.111655587,0.239364392,0.162164667,0.051926334,0.337369456,0.061167523,0.220653991,0.027756794,0.145037075,0.071039985,0.081325082,0.203151386,-0.032573545,0.114517018,0.141220532,0.109550881,0.174177932,0.219819788,0.126719402,0.236601686,0.327717799,0.50316165,0.068271833,0.024406267,0.054035759,0.063774478,0.336614972,0.195683839,0.176906203,0.084312179,0.297389819,0.401007332,0.427869129,-0.057265052,0.166121202,0.475275671,0.165025269,0.049865227,0.169178735,0.327592909,-0.035063052,-0.029329224,0.11166061,0.259383823,0.312579624,0.24089223,0.255973028,0.321399609,0.162057432,0.256514201,0.162308517,0.141182817,0.084538963,0.326076959,0.295299534,0.234087806,0.21871148
0.146354928,0.114911112,0.202596134,-0.094463028,0.194203112,0.07433863,0.219181435,0.17274934,0.325466389,0.192244624,0.202317008,0.247164071,0.142639176,0.160737962,-0.076531379,0.124635038,-0.128941874,0.19297487,0.391902143,-0.050044172,0.122452016,-0.106015717,0.275793614,0.104110567,-0.010286789,0.247968037,0.090810547,0.004365989,0.146614068,0.071969864,0.338446338,0.236381356,0.080239181,0.185239843,-0.030076874,0.243916829,0.178015342,0.193654639,0.168304472,0.192694466,-0.080481478,0.172000848,0.088914874,0.171726747,0.077450442,0.080893203,-0.065555308,0.120976379,-0.037941428,0.015924702,0.257497937,0.157150287,0.090915916,0.184779528,0.156505576,0.071822274,2.34E-05,0.163601016,-0.051668762,0.198562327,0.18481484,0.269411095,0.091513072,0.074036854,0.299218342,0.116540703,0.218459568,0.047003955,0.221368306,0.300036466,-0.047745858,-0.02270526,-0.047822007,0.206007326,0.227585352,0.224203056,0.228284547,0.025322822,0.071513754,0.295628117,-0.033194117,-0.243350231,0.078706127,0.214504799,0.119048788,0.171351109,0.039859863,0.118363772,0.025985654,0.156112184,0.161109041,0.088463774,0.144599106,0.100760524,0.18025574,0.195852521,0.18559167,0.203701689,0.227078963,0.067232139
-0.193146849,-0.183230954,-0.086111102,-0.148036194,-0.202444022,-0.092889674,0.04453714,-0.044132918,-0.056309719,-0.142660248,-0.066906532,0.012643169,-0.019827641,-0.172899379,-0.064817346,-0.254209793,-0.12072959,0.043800845,-0.031651753,0.007691638,0.044798662,-0.17234065,0.054225348,-0.203712006,-0.098431843,-0.047282495,-0.014432652,0.012227099,-0.197099753,-0.007896172,-0.265928048,9.92E-05,-0.16352593,-0.143158183,-0.041310493,-0.037700515,0.050013632,-0.166536241,-0.01885283,-0.109235665,-0.246836031,0.004451321,0.008120139,-0.100343769,0.026667208,-0.020198317,-0.149608065,-0.131605546,-0.049299625,-0.048456784,-0.041073853,0.018038054,-0.054786136,-0.06275442,-0.179567352,-0.25700291,-0.002991064,-0.181442408,-0.189473637,-0.131312866,-0.145301068,-0.052379432,-0.04721675,-0.013145273,0.005773705,-0.027412728,-0.022055468,-0.087989057,-0.127638207,-0.017258262,-0.007494368,0.032550386,-0.173584959,-0.28773245,-0.146777553,-0.238352759,-0.026243199,-0.037437828,-0.03380209,-0.008876122,-0.180289009,-0.249234624,-0.143399996,0.109859244,0.112984801,-0.061760764,-0.00541567,0.049674635,-0.028107409,-0.167318423,-0.019068122,-0.047067614,-0.090817425,-0.163302592,-0.16818244,-0.073156315,-0.194792491,-0.067759927,-0.091228491,-0.101782228
0.287066607,0.127708858,0.06361973,0.041989815,0.10813964,0.413927915,0.347689954,0.18840078,-0.171524127,0.297115049,-0.031619856,0.127193424,0.017212786,-0.038430716,-0.03678074,0.254848899,0.065420087,0.050913903,0.166140612,-0.104622378,0.065913551,0.132123541,-0.138225315,0.191213177,-0.033611263,-0.020760267,0.230256596,-0.03856848,-0.101797865,0.052697404,0.12025667,0.256775205,0.194191924,0.079101703,-0.005480363,0.042090338,0.375746717,0.027973126,0.127237714,0.179275549,0.063458314,-0.104815292,-0.017867927,0.167674198,0.045090653,-0.050450932,0.144844376,0.245581077,0.121931273,-0.088794556,0.153043323,-0.027622118,0.110182795,0.039923009,0.271821919,0.06787572,0.12491579,0.139824574,-0.07459666,0.013841607,-0.114195166,0.082279944,0.159383322,0.026713609,0.360036374,0.176270886,0.077855499,0.053328226,0.039231076,0.236978064,-0.135066268,0.017467025,0.079841125,0.160631389,0.108843841,0.328647296,0.069422086,0.094280036,0.39104483,-0.044904929,0.096343277,0.187957094,0.26316258,0.117871561,-0.037861074,-0.101051561,0.019100337,0.061858788,-0.091142394,0.203076747,-0.030111804,-0.127647221,-0.137925443,0.285601576,-0.019729838,0.128361359,0.133334388,0.070157384,0.322278551,0.115049973
0.237644687,-0.064223144,0.362287915,-0.224693533,0.041398724,0.336646784,0.294569506,0.2788167,0.162884186,0.361415225,0.155747844,0.369819224,0.152289948,0.109995379,-0.207527029,0.138491134,-0.026194679,0.238434115,0.176671525,0.25839413,-0.056078258,0.002636646,0.139858599,0.177432765,-0.099647355,0.310625411,0.0836017,-0.137270886,0.00091536,0.2530594,0.255569508,0.21547141,-0.043036955,0.077997591,0.017535581,0.245804638,0.252527088,0.24496341,0.223837319,0.179484592,-0.218243246,0.345107374,0.113732216,0.323457765,0.383034176,0.319741281,-0.129683801,0.22026197,0.056757931,-0.026670417,-0.086957206,-0.085454323,0.358056241,0.222941271,0.015822304,0.07896833,-0.22488285,-0.015538197,-0.05326003,0.314364522,0.221302854,0.184125173,0.25487762,-0.006994038,0.395267681,0.143130476,0.163891575,0.108963725,0.053195331,0.452690243,-0.153460285,0.33545557,-0.106882121,0.370152709,0.143434978,0.345827119,0.131189089,0.365283435,0.318272622,0.235633404,-0.111882927,0.030581476,0.235495624,-0.161761798,0.031151233,0.241453177,-0.004454303,0.299447048,0.403090304,0.201347931,0.100591241,-0.009801968,0.138895586,0.095783744,0.16383911,-0.063389887,0.171640434,0.200580936,0.305224435,0.048405393
0.280346938,0.114670803,0.305129802,-0.045451638,0.344187688,0.385769956,0.44468282,0.451633125,0.121731532,0.302402365,0.114865548,0.425953793,0.286176056,0.138361051,0.118891188,0.2953828,-0.143877281,0.23639721,0.337674404,0.170667049,0.176958164,-0.211737891,0.254085388,0.411019701,-0.14448666,0.27915853,0.185497239,-0.016162177,0.226778508,0.187963231,0.213668532,0.506874974,0.299098298,0.362381651,0.440373085,0.299868377,0.381256265,0.173046307,0.059605686,0.116002773,-0.021688249,0.174151403,0.028572205,0.150501195,0.162575236,0.061171741,0.123926247,0.326761137,0.314066054,0.12229492,0.138388223,0.155749958,0.138935246,0.17683091,0.258470086,0.058614321,0.045340047,0.118074131,-0.073283258,0.226434588,0.082555478,0.068404293,-0.090049091,0.349845221,0.388301018,0.44494701,0.061903807,0.036561158,0.126258163,0.359004736,0.023518633,0.015226045,-0.012968717,0.252792883,0.053173086,0.318998672,0.072398917,0.339526429,0.38616078,0.238903189,-0.063380591,-0.007402326,0.427505539,-0.065634075,0.149145245,-0.022526938,0.069187914,0.242129093,0.211764524,0.113710577,0.081736281,0.106644518,0.198994954,0.477560884,0.228562381,0.480948002,0.121091483,0.391707711,0.277307365,0.181036997
-0.125547461,0.05739788,-0.198718607,-0.20491647,-0.090773555,0.059910469,0.171055084,0.072171542,-0.072587893,0.159531432,0.009844551,0.282333257,-0.073412275,-0.012735201,-0.041403926,-0.066434753,-0.119947136,0.071372649,0.102677986,-0.176530175,0.024380291,-0.224086389,-0.060572036,0.087809614,-0.07683335,-0.136604865,0.1062551,-0.110211763,-0.149828765,0.109174589,0.123832556,0.22927087,0.009103153,-0.036254352,-0.022218999,0.031750607,0.086946076,0.062609536,-0.158509883,0.048418645,-0.042064166,-0.186186733,0.077448346,-0.084650519,-0.085773267,-0.148539783,-0.147976678,-0.0405768,-0.229494286,0.083042305,-0.070340583,-0.005227972,-0.088705267,-0.091116014,-0.11004871,0.125860054,-0.069605536,-0.131814915,-0.09464678,-0.034574942,0.046632347,0.012728771,0.041543804,-0.082718952,0.085349357,0.075691858,0.006959014,0.050747567,-0.038264854,0.23244346,-0.013439842,-0.017988998,0.003652905,0.160841869,-0.02604557,0.229230428,0.181157447,-0.008928131,0.181609181,0.006549839,-0.181585991,-0.123266698,0.087408699,0.015530769,-0.189932285,-0.054646399,0.055669212,0.062595218,-0.186457256,-0.098692768,0.123505328,-0.097849037,0.051044363,0.04805619,-0.091972166,-0.041283327,0.017062719,-0.08384884,-0.128897504,-0.021712974
0.331684505,0.328822725,0.210732469,0.064674199,0.067138376,0.451564697,0.379731807,0.125221051,0.02305846,0.40602473,0.429846172,0.315629956,0.185820846,0.384998048,0.159476918,0.396820908,0.096237712,0.356775997,0.173038069,0.291705741,-0.011675484,0.293440535,0.169344024,0.313925628,0.014396637,0.232678481,0.320392076,0.209949414,0.338406167,0.233507825,0.394039438,0.186625223,0.204628467,0.156590215,0.037341194,0.145411994,0.436032935,0.171108197,0.16343081,0.344653432,0.124413141,0.156497411,0.235051686,0.261971817,0.18388816,0.212402832,0.207214353,0.20680612,0.041612028,0.098935445,0.36150715,0.142766031,0.335439914,0.351251956,0.294978589,0.350385472,0.12735356,0.159385623,0.276661711,0.207653,0.289301638,0.235781473,0.153927049,0.236690019,0.504407794,0.076004249,0.139462452,0.186100491,0.268598025,0.31037706,0.25791203,0.048229775,0.044857969,0.319544515,0.219125926,0.411600725,0.403815788,0.233484273,0.418387215,0.321081719,0.428431789,0.298496576,0.26193472,0.18676099,0.088416963,0.187379779,0.328027402,0.218737064,0.183012166,0.214638733,0.185811768,0.333623008,0.419636931,0.24122154,0.300500869,0.114290643,0.393595982,0.178640277,0.228164728,0.306951741
